PassengerId,HomePlanet,CryoSleep,Deck,Cabin_Number,Side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Age_Group,total_expenditure,any_expenditure,family,family_size,travel_group,travel_group_size
3868_02,Earth,FALSE,G,630,S,TRAPPIST-1e,9,FALSE,0,0,0,0,0,Thell Braymon,TRUE,0-12,0,FALSE,Braymon,10,3868,7
3868_03,Earth,FALSE,G,630,S,TRAPPIST-1e,9,FALSE,0,0,0,0,0,Joanry Braymon,FALSE,0-12,0,FALSE,Braymon,10,3868,7
3868_04,Earth,FALSE,G,630,S,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Harrie Braymon,TRUE,0-12,0,FALSE,Braymon,10,3868,7
3868_05,Earth,FALSE,F,731,S,55 Cancri e,16,FALSE,0,0,623,40,209,Darry Braymon,TRUE,13-17,872,TRUE,Braymon,10,3868,7
3868_06,Earth,TRUE,G,630,S,TRAPPIST-1e,42,FALSE,0,0,0,0,0,Line Braymon,TRUE,31-50,0,FALSE,Braymon,10,3868,7
3868_07,Earth,TRUE,G,630,S,TRAPPIST-1e,9,FALSE,0,0,0,0,0,Hene Braymon,FALSE,0-12,0,FALSE,Braymon,10,3868,7
3870_01,Europa,TRUE,B,148,S,55 Cancri e,22,FALSE,0,0,0,0,0,Izarino Gemoserad,TRUE,18-25,0,FALSE,Gemoserad,1,3870,1
3871_01,Europa,TRUE,B,149,S,55 Cancri e,47,FALSE,0,0,0,0,0,Megrezn Flourbent,TRUE,31-50,0,FALSE,Flourbent,1,3871,1
3872_01,Mars,TRUE,F,799,P,TRAPPIST-1e,30,FALSE,0,0,0,0,0,Cupers Quart,TRUE,26-30,0,FALSE,Quart,9,3872,1
3873_01,Earth,FALSE,F,800,P,TRAPPIST-1e,29,FALSE,2478,0,31,4,11,Violey Pearsalason,FALSE,26-30,2524,TRUE,Pearsalason,4,3873,1
3874_01,Earth,FALSE,G,631,S,TRAPPIST-1e,27,FALSE,86,218,0,0,479,Clindy Lambleyoun,FALSE,26-30,783,TRUE,Lambleyoun,7,3874,2
3874_02,Earth,FALSE,E,258,S,TRAPPIST-1e,22,FALSE,158,1556,1189,845,96,Frandy Lambleyoun,TRUE,18-25,3844,TRUE,Lambleyoun,7,3874,2
3875_01,Earth,FALSE,E,232,P,TRAPPIST-1e,19,FALSE,0,0,3,785,0,Teremy Garzaley,FALSE,18-25,788,TRUE,Garzaley,4,3875,1
3879_01,Mars,FALSE,F,801,P,55 Cancri e,31,FALSE,796,0,70,595,0,Spies Nache,FALSE,31-50,1461,TRUE,Nache,2,3879,1
3883_01,Europa,TRUE,B,150,S,55 Cancri e,17,FALSE,0,0,0,0,0,Mergas Unreezy,TRUE,13-17,0,FALSE,Unreezy,3,3883,3
3883_02,Europa,FALSE,B,150,S,TRAPPIST-1e,38,FALSE,0,3060,0,4,2325,Mesarga Unreezy,FALSE,31-50,5389,TRUE,Unreezy,3,3883,3
3883_03,Europa,TRUE,B,150,S,55 Cancri e,13,FALSE,0,0,0,0,0,Dira Unreezy,TRUE,13-17,0,FALSE,Unreezy,3,3883,3
3886_01,Earth,TRUE,G,633,P,PSO J318.5-22,36,FALSE,0,0,0,0,0,Nicey Moreman,TRUE,31-50,0,FALSE,Moreman,6,3886,1
3888_01,Earth,FALSE,G,633,S,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Alraium Disivering,TRUE,0-12,0,FALSE,Disivering,207,3888,1
3890_01,Earth,TRUE,G,634,S,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Dorie Weissey,TRUE,18-25,0,FALSE,Weissey,4,3890,1
3894_01,Earth,FALSE,F,735,S,PSO J318.5-22,18,FALSE,0,525,0,0,84,Stald Vinozarks,TRUE,18-25,609,TRUE,Vinozarks,9,3894,1
3895_01,Mars,TRUE,E,233,P,TRAPPIST-1e,36,FALSE,0,0,0,0,0,Wolous Anpie,FALSE,31-50,0,FALSE,Anpie,6,3895,3
3895_02,Mars,FALSE,E,233,P,TRAPPIST-1e,27,FALSE,847,0,4,0,1,Swal Anpie,FALSE,26-30,852,TRUE,Anpie,6,3895,3
3895_03,Mars,FALSE,E,233,P,TRAPPIST-1e,5,FALSE,0,0,0,0,0,Cranch Anpie,TRUE,0-12,0,FALSE,Anpie,6,3895,3
3896_01,Earth,FALSE,C,140,S,55 Cancri e,18,FALSE,0,4387,0,2241,0,Ainoxa Preeldy,TRUE,18-25,6628,TRUE,Preeldy,7,3896,1
3897_01,Earth,TRUE,G,635,P,TRAPPIST-1e,25,FALSE,0,0,0,0,0,Elson Peckers,FALSE,18-25,0,FALSE,Peckers,3,3897,1
3898_01,Earth,TRUE,G,636,S,TRAPPIST-1e,14,FALSE,0,0,0,0,0,Moniey Vinston,TRUE,13-17,0,FALSE,Vinston,4,3898,1
3899_01,Europa,TRUE,E,234,P,TRAPPIST-1e,23,FALSE,0,0,0,0,0,Kaffias Ingwhed,TRUE,18-25,0,FALSE,Ingwhed,5,3899,1
3903_01,Earth,FALSE,G,636,P,55 Cancri e,2,FALSE,0,0,0,0,0,Glendy Doughan,FALSE,0-12,0,FALSE,Doughan,4,3903,6
3903_02,Earth,TRUE,G,636,P,TRAPPIST-1e,1,FALSE,0,0,0,0,0,Anton Booness,FALSE,0-12,0,FALSE,Booness,3,3903,6
3903_03,Earth,TRUE,G,636,P,55 Cancri e,7,FALSE,0,0,0,0,0,Alraium Disivering,TRUE,0-12,0,FALSE,Disivering,207,3903,6
3903_04,Earth,FALSE,G,636,P,PSO J318.5-22,6,FALSE,0,0,0,0,0,Deanne Emenez,FALSE,0-12,0,FALSE,Emenez,6,3903,6
3903_05,Earth,FALSE,F,804,P,TRAPPIST-1e,56,FALSE,967,0,0,3,0,Tricky Doughan,FALSE,51+,970,TRUE,Doughan,4,3903,6
3903_06,Earth,TRUE,G,636,P,55 Cancri e,4,FALSE,0,0,0,0,0,Iandy Doughan,TRUE,0-12,0,FALSE,Doughan,4,3903,6
3904_01,Earth,FALSE,G,637,S,TRAPPIST-1e,65,FALSE,0,0,0,0,909,Joanie Charpelaney,FALSE,51+,909,TRUE,Charpelaney,5,3904,1
3907_01,Earth,TRUE,G,639,S,TRAPPIST-1e,36,FALSE,0,0,0,0,0,Scotty Richan,TRUE,31-50,0,FALSE,Richan,1,3907,1
3909_01,Europa,TRUE,C,141,S,TRAPPIST-1e,25,FALSE,0,0,0,0,0,Alcorix Scoudelle,TRUE,18-25,0,FALSE,Scoudelle,8,3909,1
3911_01,Earth,FALSE,F,736,S,TRAPPIST-1e,41,FALSE,6,1,11,1046,0,Billa Petermandez,FALSE,31-50,1064,TRUE,Petermandez,3,3911,3
3911_02,Earth,FALSE,E,260,S,TRAPPIST-1e,20,FALSE,9,0,1462,94,54,France Pentss,TRUE,18-25,1619,TRUE,Pentss,7,3911,3
3911_03,Earth,TRUE,G,640,S,PSO J318.5-22,18,FALSE,0,0,0,0,0,Alraium Disivering,TRUE,18-25,0,FALSE,Disivering,207,3911,3
3912_01,Earth,FALSE,F,737,S,TRAPPIST-1e,15,FALSE,309,28,496,20,49,Carona Cartiz,TRUE,13-17,902,TRUE,Cartiz,7,3912,1
3913_01,Earth,FALSE,F,738,S,TRAPPIST-1e,23,FALSE,0,93,1,0,542,Catha Waterson,FALSE,18-25,636,TRUE,Waterson,5,3913,2
3913_02,Earth,FALSE,F,738,S,PSO J318.5-22,29,FALSE,0,2,553,44,0,Ermank Waterson,FALSE,26-30,599,TRUE,Waterson,5,3913,2
3915_01,Earth,TRUE,G,641,S,TRAPPIST-1e,33,FALSE,0,0,0,0,0,Leondy Mayods,TRUE,31-50,0,FALSE,Mayods,9,3915,1
3916_01,Europa,FALSE,D,128,S,TRAPPIST-1e,14,FALSE,2,881,0,578,214,Cellus Ciplanke,FALSE,13-17,1675,TRUE,Ciplanke,2,3916,2
3916_02,Europa,TRUE,D,128,S,55 Cancri e,55,FALSE,0,0,0,0,0,Alhenah Ciplanke,TRUE,51+,0,FALSE,Ciplanke,2,3916,2
3917_01,Europa,FALSE,B,124,P,TRAPPIST-1e,30,FALSE,0,690,0,49,2264,Shabih Esseal,FALSE,26-30,3003,TRUE,Esseal,2,3917,1
3919_01,Earth,FALSE,F,806,P,TRAPPIST-1e,21,FALSE,0,0,0,65,480,Vina Blace,FALSE,18-25,545,TRUE,Blace,3,3919,1
3921_01,Earth,FALSE,E,262,S,TRAPPIST-1e,26,FALSE,35,42,711,0,0,Felice Kramosley,TRUE,26-30,788,TRUE,Kramosley,8,3921,1
3922_01,Earth,TRUE,G,641,P,PSO J318.5-22,33,FALSE,0,0,0,0,0,Melica Bardsey,TRUE,31-50,0,FALSE,Bardsey,4,3922,1
3923_01,Earth,FALSE,F,808,P,TRAPPIST-1e,18,FALSE,95,0,0,13,622,Jenne Cofferson,FALSE,18-25,730,TRUE,Cofferson,11,3923,3
3923_02,Earth,TRUE,G,642,P,TRAPPIST-1e,9,FALSE,0,0,0,0,0,Isaacy Cofferson,TRUE,0-12,0,FALSE,Cofferson,11,3923,3
3923_03,Earth,TRUE,G,642,P,55 Cancri e,0,FALSE,0,0,0,0,0,Kaye Cofferson,TRUE,0-12,0,FALSE,Cofferson,11,3923,3
3924_01,Earth,FALSE,E,263,S,55 Cancri e,19,FALSE,0,47,0,263,384,Nance Reenon,TRUE,18-25,694,TRUE,Reenon,5,3924,1
3926_01,Earth,FALSE,F,810,P,TRAPPIST-1e,18,FALSE,716,0,0,0,0,Wine Fowlesterez,FALSE,18-25,716,TRUE,Fowlesterez,12,3926,1
3927_01,Europa,FALSE,C,142,S,55 Cancri e,38,FALSE,55,1258,0,650,10786,Skyrmak Tionstious,FALSE,31-50,12749,TRUE,Tionstious,4,3927,2
3927_02,Europa,FALSE,C,142,S,55 Cancri e,42,FALSE,0,1249,0,1313,1148,Alar Tionstious,TRUE,31-50,3710,TRUE,Tionstious,4,3927,2
3928_01,Europa,FALSE,E,264,S,TRAPPIST-1e,28,FALSE,3,1300,0,1250,1148,Anchird Witeronfus,FALSE,26-30,3701,TRUE,Witeronfus,6,3928,2
3928_02,Europa,TRUE,E,264,S,55 Cancri e,37,FALSE,0,0,0,0,0,Alrak Witeronfus,TRUE,31-50,0,FALSE,Witeronfus,6,3928,2
3930_01,Earth,FALSE,F,740,S,55 Cancri e,29,FALSE,0,0,0,1819,1,Dell Mcguirez,FALSE,26-30,1820,TRUE,Mcguirez,5,3930,1
3931_01,Earth,FALSE,F,811,P,55 Cancri e,42,FALSE,0,218,0,481,2,Denis Sandry,FALSE,31-50,701,TRUE,Sandry,3,3931,1
3932_01,Mars,FALSE,E,265,S,TRAPPIST-1e,18,FALSE,659,0,2316,0,23,Cint Vlate,TRUE,18-25,2998,TRUE,Vlate,2,3932,2
3932_02,Mars,FALSE,D,129,S,55 Cancri e,34,FALSE,2,0,805,29,0,Fal Vlate,TRUE,31-50,836,TRUE,Vlate,2,3932,2
3933_01,Earth,TRUE,G,642,S,55 Cancri e,34,FALSE,0,0,0,0,0,Gileen Coleyanglas,TRUE,31-50,0,FALSE,Coleyanglas,3,3933,1
3935_01,Earth,TRUE,G,643,S,PSO J318.5-22,18,FALSE,0,0,0,0,0,Walla Mccarveymon,FALSE,18-25,0,FALSE,Mccarveymon,7,3935,1
3936_01,Earth,FALSE,G,644,S,TRAPPIST-1e,24,FALSE,3537,0,0,0,0,Carley Sancasey,FALSE,18-25,3537,TRUE,Sancasey,9,3936,1
3937_01,Earth,FALSE,F,742,S,TRAPPIST-1e,24,FALSE,45,588,5,7,0,Vanie Rossey,TRUE,18-25,645,TRUE,Rossey,3,3937,1
3938_01,Mars,TRUE,F,743,S,TRAPPIST-1e,56,FALSE,0,0,0,0,0,Alraium Disivering,TRUE,51+,0,FALSE,Disivering,207,3938,3
3938_02,Mars,TRUE,F,743,S,TRAPPIST-1e,2,FALSE,0,0,0,0,0,Dies Flité,TRUE,0-12,0,FALSE,Flité,7,3938,3
3938_03,Mars,TRUE,F,743,S,TRAPPIST-1e,12,FALSE,0,0,0,0,0,Gut Flité,TRUE,0-12,0,FALSE,Flité,7,3938,3
3939_01,Earth,FALSE,E,237,P,TRAPPIST-1e,37,FALSE,772,0,840,1,5,Eriana Alberts,FALSE,31-50,1618,TRUE,Alberts,6,3939,1
3940_01,Mars,FALSE,D,132,P,TRAPPIST-1e,60,TRUE,2739,0,0,0,0,Trisp Apie,FALSE,51+,2739,TRUE,Apie,8,3940,1
3941_01,Earth,TRUE,G,643,P,TRAPPIST-1e,55,FALSE,0,0,0,0,0,Adanne Mejiaddox,FALSE,51+,0,FALSE,Mejiaddox,6,3941,1
3942_01,Earth,TRUE,G,645,S,PSO J318.5-22,20,FALSE,0,0,0,0,0,Floyde Grahangory,FALSE,18-25,0,FALSE,Grahangory,5,3942,1
3944_01,Mars,FALSE,F,745,S,TRAPPIST-1e,28,FALSE,629,0,659,607,0,Crin Stike,FALSE,26-30,1895,TRUE,Stike,6,3944,1
3945_01,Earth,TRUE,G,644,P,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Ivanne Lambles,FALSE,26-30,0,FALSE,Lambles,6,3945,1
3946_01,Mars,FALSE,F,812,P,TRAPPIST-1e,37,FALSE,14,0,91,1203,0,Lles Parta,FALSE,31-50,1308,TRUE,Parta,3,3946,1
3948_01,Earth,FALSE,F,814,P,TRAPPIST-1e,18,FALSE,325,0,477,50,5,Erick Castron,FALSE,18-25,857,TRUE,Castron,5,3948,1
3949_01,Earth,FALSE,E,238,P,TRAPPIST-1e,14,FALSE,781,0,1,4,1,Denis Burraymons,FALSE,13-17,787,TRUE,Burraymons,4,3949,1
3950_01,Europa,FALSE,C,143,S,TRAPPIST-1e,29,FALSE,3478,11153,15,203,15,Mirara Steary,TRUE,26-30,14864,TRUE,Steary,3,3950,1
3952_01,Earth,FALSE,F,746,S,TRAPPIST-1e,51,FALSE,0,0,0,544,12,Earlie Rodricker,FALSE,51+,556,TRUE,Rodricker,6,3952,1
3954_01,Earth,TRUE,G,647,S,TRAPPIST-1e,45,FALSE,0,0,0,0,0,Arlen Blacks,FALSE,31-50,0,FALSE,Blacks,7,3954,1
3955_01,Earth,TRUE,G,648,S,TRAPPIST-1e,45,FALSE,0,0,0,0,0,Morrie Gamberson,TRUE,31-50,0,FALSE,Gamberson,4,3955,1
3958_01,Mars,FALSE,F,747,S,TRAPPIST-1e,41,FALSE,1144,12,14,22,0,Bun Sau,FALSE,31-50,1192,TRUE,Sau,4,3958,1
3959_01,Earth,FALSE,G,646,P,TRAPPIST-1e,21,FALSE,0,80,255,0,5190,Leahy Sullones,FALSE,18-25,5525,TRUE,Sullones,7,3959,3
3959_02,Earth,FALSE,F,817,P,TRAPPIST-1e,28,FALSE,653,0,0,0,20,Elanie Sullones,FALSE,26-30,673,TRUE,Sullones,7,3959,3
3959_03,Earth,TRUE,G,646,P,55 Cancri e,0,FALSE,0,0,0,0,0,Maya Sullones,TRUE,0-12,0,FALSE,Sullones,7,3959,3
3960_01,Earth,FALSE,F,748,S,TRAPPIST-1e,46,FALSE,0,0,0,0,880,Shanie Herreras,FALSE,31-50,880,TRUE,Herreras,6,3960,1
3961_01,Mars,TRUE,F,749,S,TRAPPIST-1e,41,FALSE,0,0,0,0,0,Wheals Peake,TRUE,31-50,0,FALSE,Peake,3,3961,1
3962_01,Earth,FALSE,G,647,P,55 Cancri e,13,FALSE,0,0,0,0,0,Hughy Guerson,TRUE,13-17,0,FALSE,Guerson,11,3962,2
3962_02,Earth,FALSE,E,239,P,PSO J318.5-22,55,FALSE,0,1203,0,0,446,Brance Guerson,FALSE,51+,1649,TRUE,Guerson,11,3962,2
3963_01,Earth,FALSE,G,648,P,PSO J318.5-22,20,FALSE,0,0,0,0,0,Cassa Bradlerson,TRUE,18-25,0,FALSE,Bradlerson,8,3963,1
3964_01,Earth,TRUE,G,650,S,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Estina Chanan,TRUE,18-25,0,FALSE,Chanan,11,3964,1
3966_01,Earth,FALSE,F,818,P,TRAPPIST-1e,49,FALSE,324,275,0,0,0,Lillia Kerristicey,FALSE,31-50,599,TRUE,Kerristicey,7,3966,3
3966_02,Earth,FALSE,G,649,P,TRAPPIST-1e,27,FALSE,0,0,1020,0,0,Fanna Kerristicey,TRUE,26-30,1020,TRUE,Kerristicey,7,3966,3
3966_03,Earth,FALSE,G,649,P,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Adriet Kerristicey,TRUE,0-12,0,FALSE,Kerristicey,7,3966,3
3967_01,Mars,FALSE,F,819,P,TRAPPIST-1e,22,FALSE,886,55,0,0,0,Ray Seen,FALSE,18-25,941,TRUE,Seen,4,3967,1
3968_01,Earth,TRUE,G,650,P,TRAPPIST-1e,17,FALSE,0,0,0,0,0,Louisa Briggins,FALSE,13-17,0,FALSE,Briggins,8,3968,1
3970_01,Mars,FALSE,F,751,S,TRAPPIST-1e,23,FALSE,355,0,764,0,0,Cowl Blake,TRUE,18-25,1119,TRUE,Blake,1,3970,1
3971_01,Earth,FALSE,G,651,P,TRAPPIST-1e,44,FALSE,39,821,0,7,41,Joanry Brighttt,FALSE,31-50,908,TRUE,Brighttt,6,3971,1
3973_01,Europa,TRUE,E,240,P,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Astorux Reedectied,TRUE,26-30,0,FALSE,Reedectied,2,3973,1
3974_01,Earth,FALSE,F,752,S,TRAPPIST-1e,19,FALSE,0,0,5,756,0,Karia Davens,TRUE,18-25,761,TRUE,Davens,3,3974,2
3974_02,Earth,TRUE,G,652,S,TRAPPIST-1e,3,FALSE,0,0,0,0,0,Janee Davens,TRUE,0-12,0,FALSE,Davens,3,3974,2
3976_01,Europa,FALSE,G,734,S,TRAPPIST-1e,29,FALSE,0,7164,0,58,1,Thab Patoetic,TRUE,26-30,7223,TRUE,Patoetic,4,3976,1
3977_01,Earth,FALSE,E,241,P,TRAPPIST-1e,19,FALSE,46,0,675,0,0,Tyrony Quinnedy,TRUE,18-25,721,TRUE,Quinnedy,3,3977,1
3980_01,Earth,TRUE,G,653,P,TRAPPIST-1e,22,FALSE,0,0,0,0,0,Hencey Garrincent,TRUE,18-25,0,FALSE,Garrincent,5,3980,1
3981_01,Earth,FALSE,G,734,S,PSO J318.5-22,33,FALSE,400,270,33,0,0,Pamont Carvis,FALSE,31-50,703,TRUE,Carvis,5,3981,1
3984_01,Earth,TRUE,G,654,S,PSO J318.5-22,27,FALSE,0,0,0,0,0,Regory Wilsoney,TRUE,26-30,0,FALSE,Wilsoney,10,3984,1
3985_01,Earth,FALSE,G,654,P,TRAPPIST-1e,50,FALSE,667,0,0,11,170,Leneva Hahnstoneal,FALSE,31-50,848,TRUE,Hahnstoneal,6,3985,1
3986_01,Mars,FALSE,F,755,S,TRAPPIST-1e,54,FALSE,1217,0,1,4,0,Poot Pine,FALSE,51+,1222,TRUE,Pine,7,3986,2
3986_02,Mars,FALSE,F,755,S,TRAPPIST-1e,43,FALSE,1448,0,150,0,0,Crowls Pine,FALSE,31-50,1598,TRUE,Pine,7,3986,2
3987_01,Earth,FALSE,F,822,P,TRAPPIST-1e,17,FALSE,103,2183,0,16,0,Irmark Briggston,TRUE,13-17,2302,TRUE,Briggston,13,3987,1
3988_01,Mars,FALSE,D,134,P,TRAPPIST-1e,26,FALSE,1632,0,80,7,0,Beal Soun,FALSE,26-30,1719,TRUE,Soun,2,3988,1
3991_01,Earth,FALSE,F,823,P,TRAPPIST-1e,44,FALSE,1258,3,0,1,0,Elle Joycerton,FALSE,31-50,1262,TRUE,Joycerton,8,3991,1
3992_01,Earth,FALSE,F,756,S,PSO J318.5-22,51,FALSE,0,0,10,1098,0,Sta Barrelliver,FALSE,51+,1108,TRUE,Barrelliver,5,3992,1
3994_01,Europa,TRUE,B,152,S,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Challa Unretereng,TRUE,26-30,0,FALSE,Unretereng,1,3994,1
3995_01,Earth,FALSE,G,655,P,TRAPPIST-1e,4,FALSE,0,0,0,0,0,Ale Casonston,FALSE,0-12,0,FALSE,Casonston,18,3995,6
3995_02,Earth,FALSE,F,825,P,PSO J318.5-22,40,FALSE,0,0,310,1,421,Charly Casonston,FALSE,31-50,732,TRUE,Casonston,18,3995,6
3995_03,Earth,FALSE,G,655,P,55 Cancri e,27,FALSE,0,0,2,0,808,Colle Casonston,FALSE,26-30,810,TRUE,Casonston,18,3995,6
3995_04,Earth,FALSE,G,655,P,TRAPPIST-1e,8,FALSE,0,0,0,0,0,Evey Casonston,FALSE,0-12,0,FALSE,Casonston,18,3995,6
3995_05,Earth,FALSE,G,655,P,TRAPPIST-1e,3,FALSE,0,0,0,0,0,Ericky Casonston,FALSE,0-12,0,FALSE,Casonston,18,3995,6
3995_06,Earth,FALSE,G,655,P,55 Cancri e,11,FALSE,0,0,0,0,0,Karah Casonston,TRUE,0-12,0,FALSE,Casonston,18,3995,6
3996_01,Earth,FALSE,F,826,P,PSO J318.5-22,24,FALSE,16,0,1136,0,40,Willy Meyersones,TRUE,18-25,1192,TRUE,Meyersones,7,3996,1
3997_01,Earth,FALSE,G,657,S,55 Cancri e,25,FALSE,0,83,0,439,0,Aliedy Yanton,FALSE,18-25,522,TRUE,Yanton,7,3997,1
3998_01,Europa,FALSE,C,129,P,55 Cancri e,28,FALSE,89,4826,0,2,1598,Batan Iniouser,TRUE,26-30,6515,TRUE,Iniouser,4,3998,1
3999_01,Earth,FALSE,G,656,P,TRAPPIST-1e,25,FALSE,0,1017,0,0,0,Genee Hayerson,FALSE,18-25,1017,TRUE,Hayerson,5,3999,1
4000_01,Earth,TRUE,G,658,S,TRAPPIST-1e,27,FALSE,0,0,0,0,0,Hanry Burraymons,TRUE,26-30,0,FALSE,Burraymons,4,4000,3
4000_02,Earth,FALSE,F,757,S,TRAPPIST-1e,25,FALSE,20,0,424,0,359,Vivia Burraymons,FALSE,18-25,803,TRUE,Burraymons,4,4000,3
4000_03,Earth,TRUE,G,658,S,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Samie Burraymons,TRUE,0-12,0,FALSE,Burraymons,4,4000,3
4001_01,Earth,FALSE,F,758,S,TRAPPIST-1e,58,FALSE,0,0,970,0,0,Terina Lowelliott,TRUE,51+,970,TRUE,Lowelliott,9,4001,7
4001_02,Earth,TRUE,G,659,S,TRAPPIST-1e,3,FALSE,0,0,0,0,0,Loresa Lowelliott,TRUE,0-12,0,FALSE,Lowelliott,9,4001,7
4001_03,Earth,TRUE,G,659,S,PSO J318.5-22,4,FALSE,0,0,0,0,0,Leahy Lowelliott,TRUE,0-12,0,FALSE,Lowelliott,9,4001,7
4001_04,Earth,TRUE,G,659,S,55 Cancri e,2,FALSE,0,0,0,0,0,Carley Lowelliott,FALSE,0-12,0,FALSE,Lowelliott,9,4001,7
4001_05,Earth,FALSE,F,758,S,TRAPPIST-1e,34,FALSE,0,847,14,0,0,Brancy Lowelliott,TRUE,31-50,861,TRUE,Lowelliott,9,4001,7
4001_06,Earth,FALSE,G,659,S,55 Cancri e,5,FALSE,0,0,0,0,0,Garry Warrishales,TRUE,0-12,0,FALSE,Warrishales,8,4001,7
4001_07,Earth,FALSE,G,659,S,TRAPPIST-1e,3,FALSE,0,0,0,0,0,Everly Lowelliott,FALSE,0-12,0,FALSE,Lowelliott,9,4001,7
4002_01,Mars,TRUE,E,242,P,TRAPPIST-1e,46,FALSE,0,0,0,0,0,Trohs Must,FALSE,31-50,0,FALSE,Must,6,4002,1
4003_01,Earth,FALSE,F,827,P,TRAPPIST-1e,22,FALSE,1417,0,0,0,0,Alraium Disivering,TRUE,18-25,1417,TRUE,Disivering,207,4003,1
4005_01,Earth,FALSE,G,657,P,TRAPPIST-1e,8,FALSE,0,0,0,0,0,Jonaye Castannison,TRUE,0-12,0,FALSE,Castannison,9,4005,8
4005_02,Earth,FALSE,G,657,P,TRAPPIST-1e,17,FALSE,3,83,927,0,1,Aarone Castannison,TRUE,13-17,1014,TRUE,Castannison,9,4005,8
4005_03,Earth,FALSE,G,657,P,TRAPPIST-1e,4,FALSE,0,0,0,0,0,Cliney Castannison,FALSE,0-12,0,FALSE,Castannison,9,4005,8
4005_04,Earth,TRUE,G,734,S,TRAPPIST-1e,12,FALSE,0,0,0,0,0,Dia Spentley,FALSE,0-12,0,FALSE,Spentley,3,4005,8
4005_05,Earth,TRUE,G,657,P,PSO J318.5-22,40,FALSE,0,0,0,0,0,Lorian River,TRUE,31-50,0,FALSE,River,7,4005,8
4005_06,Earth,FALSE,F,829,P,PSO J318.5-22,16,FALSE,4,0,2278,2,0,Son River,TRUE,13-17,2284,TRUE,River,7,4005,8
4005_07,Earth,TRUE,G,657,P,TRAPPIST-1e,41,FALSE,0,0,0,0,0,Bobina Castannison,TRUE,31-50,0,FALSE,Castannison,9,4005,8
4005_08,Earth,TRUE,G,657,P,TRAPPIST-1e,8,FALSE,0,0,0,0,0,Alraium Disivering,FALSE,0-12,0,FALSE,Disivering,207,4005,8
4006_01,Earth,TRUE,G,660,S,55 Cancri e,14,FALSE,0,0,0,0,0,Hilly Wolfaddox,TRUE,13-17,0,FALSE,Wolfaddox,8,4006,5
4006_02,Earth,TRUE,G,660,S,TRAPPIST-1e,2,FALSE,0,0,0,0,0,Becca Wolfaddox,TRUE,0-12,0,FALSE,Wolfaddox,8,4006,5
4006_03,Earth,FALSE,F,759,S,PSO J318.5-22,59,FALSE,400,0,126,0,158,Vick Wolfaddox,TRUE,51+,684,TRUE,Wolfaddox,8,4006,5
4006_04,Earth,FALSE,G,660,S,TRAPPIST-1e,45,FALSE,1796,0,4,0,5,Kariel Wolfaddox,FALSE,31-50,1805,TRUE,Wolfaddox,8,4006,5
4006_05,Earth,FALSE,F,759,S,55 Cancri e,52,FALSE,0,704,0,0,0,Evaned Wolfaddox,TRUE,51+,704,TRUE,Wolfaddox,8,4006,5
4008_01,Mars,TRUE,F,760,S,TRAPPIST-1e,33,FALSE,0,0,0,0,0,Anamse Cha,TRUE,31-50,0,FALSE,Cha,2,4008,1
4009_01,Earth,FALSE,G,734,S,55 Cancri e,51,FALSE,8,0,206,1247,14,Luisy Belley,TRUE,51+,1475,TRUE,Belley,11,4009,1
4010_01,Earth,TRUE,G,658,P,TRAPPIST-1e,38,FALSE,0,0,0,0,0,Florey Sweeton,FALSE,31-50,0,FALSE,Sweeton,4,4010,1
4013_01,Mars,FALSE,E,243,P,TRAPPIST-1e,14,FALSE,460,0,0,315,172,Coos Emead,FALSE,13-17,947,TRUE,Emead,8,4013,1
4014_01,Europa,FALSE,B,125,P,TRAPPIST-1e,42,FALSE,0,456,1,1193,3039,Hekabih Metful,FALSE,31-50,4689,TRUE,Metful,1,4014,2
4014_02,Europa,FALSE,B,125,P,55 Cancri e,28,FALSE,0,3238,0,750,2368,Alraium Disivering,FALSE,26-30,6356,TRUE,Disivering,207,4014,2
4016_01,Earth,FALSE,E,268,S,55 Cancri e,34,FALSE,309,542,0,0,55,Dorene Mclainez,FALSE,31-50,906,TRUE,Mclainez,6,4016,1
4017_01,Mars,FALSE,E,269,S,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Frouse Mele,FALSE,18-25,0,FALSE,Mele,5,4017,5
4017_02,Mars,TRUE,F,761,S,TRAPPIST-1e,30,FALSE,0,0,0,0,0,Tibers Mele,TRUE,26-30,0,FALSE,Mele,5,4017,5
4017_03,Mars,TRUE,F,761,S,TRAPPIST-1e,27,FALSE,0,0,0,0,0,Chrice Mele,TRUE,26-30,0,FALSE,Mele,5,4017,5
4017_04,Mars,TRUE,E,269,S,TRAPPIST-1e,26,FALSE,0,0,0,0,0,Tights Mele,FALSE,26-30,0,FALSE,Mele,5,4017,5
